id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
867,20141209T000000,361000.0,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,0,98014,47.6503,-121.90799999999999,1200,7500
868,20140605T000000,630000.0,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,1980,0,98027,47.4599,-122.0,3050,41056
869,20140509T000000,254000.0,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.13600000000001,2210,5000
870,20140922T000000,263000.0,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000
871,20141107T000000,179950.0,3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769
872,20140904T000000,651000.0,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,0,98116,47.5664,-122.389,1730,4640
873,20140911T000000,949000.0,4,1.75,2490,7834,1.0,0,3,4,8,1240,1250,1958,0,98033,47.6851,-122.209,3210,7834
874,20150406T000000,245000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225
875,20141125T000000,500000.0,4,2.0,2760,27631,2.0,0,0,4,8,1800,960,1978,0,98155,47.7484,-122.291,2490,13158
876,20141113T000000,455000.0,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396
877,20141222T000000,1875000.0,5,3.25,4110,7920,2.0,0,3,3,9,3150,960,1921,0,98122,47.617,-122.28200000000001,3890,7800
878,20140717T000000,100000.0,2,1.0,770,17334,1.0,0,0,3,7,770,0,1978,0,98001,47.2997,-122.26899999999999,1480,17334
879,20140905T000000,307000.0,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615
880,20141010T000000,475000.0,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653
881,20150219T000000,330000.0,4,2.5,2180,7210,1.0,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210
882,20140606T000000,735000.0,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635
883,20150312T000000,365000.0,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110
884,20140827T000000,211000.0,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.17399999999999,1710,7200
885,20150330T000000,680000.0,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360
886,20141112T000000,457000.0,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2002,0,98038,47.3544,-122.01299999999999,2800,6977
887,20141009T000000,349000.0,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789
888,20150414T000000,350000.0,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,0,98042,47.351000000000006,-122.146,2330,7205
889,20150430T000000,208000.0,3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420
890,20140618T000000,250275.0,2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.34899999999999,1930,11871
891,20141205T000000,270000.0,3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,0,98030,47.3766,-122.184,1440,7483
892,20140527T000000,438000.0,3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.26799999999999,2830,12600
893,20141119T000000,659000.0,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.09200000000001,2300,24640
894,20150504T000000,645000.0,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.37899999999999,2020,6350
895,20141030T000000,685100.0,4,2.5,2790,5423,2.0,0,0,3,9,2790,0,1999,0,98074,47.6085,-122.01700000000001,2450,6453
896,20150227T000000,375000.0,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089
897,20140715T000000,170000.0,3,1.5,1350,81549,1.0,0,0,2,7,1350,0,1966,0,98092,47.3099,-122.09,2220,93825
898,20141023T000000,780000.0,4,2.5,3690,13609,2.0,0,2,3,10,3690,0,1996,0,98075,47.5872,-121.97200000000001,3600,13609
899,20140910T000000,1225000.0,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2001,0,98112,47.6189,-122.288,2950,4000
900,20140625T000000,276900.0,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,1780,7520
901,20141028T000000,399000.0,5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1965,0,98133,47.7338,-122.352,1360,7964
902,20140808T000000,495000.0,5,2.75,2630,10165,1.0,0,0,4,8,1690,940,1976,0,98027,47.5196,-122.04899999999999,2440,10165
903,20140808T000000,258000.0,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400
904,20141117T000000,265000.0,3,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,0,98103,47.6914,-122.34299999999999,1120,1087
905,20150424T000000,321000.0,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330
906,20141114T000000,295700.0,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700
907,20140625T000000,995000.0,3,4.5,4380,47044,2.0,1,3,3,9,3720,660,1968,1990,98166,47.4734,-122.365,2460,18512
908,20140818T000000,530000.0,3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,0,98029,47.5665,-122.023,2190,10168
909,20141124T000000,390000.0,3,2.5,2500,21780,1.0,0,0,3,8,1770,730,1986,0,98092,47.3282,-122.198,2670,23400
910,20141110T000000,467000.0,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.03299999999999,2120,5080
911,20140813T000000,484000.0,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163,2060,8745
912,20141113T000000,340000.0,3,2.5,1240,1115,3.0,0,0,3,8,1240,0,2003,0,98103,47.6985,-122.34,1410,1355
913,20140925T000000,532500.0,3,1.75,1620,3360,1.0,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840
914,20140910T000000,441500.0,3,2.5,2420,9592,2.0,0,0,3,8,1780,640,1993,0,98059,47.5093,-122.15299999999999,2420,9145
915,20140724T000000,470000.0,4,2.5,2680,8062,1.0,0,3,4,7,1530,1150,1967,0,98198,47.4132,-122.32799999999999,1920,8600
916,20141217T000000,590000.0,3,2.5,2400,99752,1.0,0,0,3,9,2400,0,1996,0,98058,47.3917,-122.084,2800,98010
917,20141103T000000,363000.0,2,2.0,920,1201,2.0,0,0,3,8,800,120,2009,0,98144,47.5926,-122.295,1150,1161
918,20140723T000000,750000.0,2,2.5,2630,7957,2.0,0,0,3,8,2630,0,2003,0,98053,47.7106,-122.023,2305,7220
919,20140505T000000,831000.0,4,3.0,2170,4000,2.0,0,0,4,9,1610,560,1982,2011,98112,47.6196,-122.292,1670,4000
920,20150424T000000,403000.0,3,2.5,1700,4125,2.0,0,0,3,7,1700,0,2004,0,98065,47.5305,-121.854,1970,4105
921,20150326T000000,345000.0,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.10799999999999,1410,18200
922,20150209T000000,2260000.0,3,3.5,3110,14872,1.0,0,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433
923,20140616T000000,371025.0,3,2.0,1530,8925,1.0,0,0,3,7,1530,0,1977,0,98011,47.736000000000004,-122.199,2040,8856
924,20140730T000000,355000.0,2,1.0,960,6250,1.0,0,0,3,6,960,0,1916,0,98136,47.5491,-122.38600000000001,1350,6250
925,20140909T000000,270000.0,3,1.0,1240,14110,1.0,0,0,4,7,1240,0,1972,0,98058,47.4579,-122.09,2060,19350
926,20140605T000000,425000.0,4,2.75,2440,15349,2.0,0,1,4,7,2440,0,1957,0,98198,47.4117,-122.333,2280,9250
927,20150113T000000,320000.0,3,2.25,1580,6561,1.0,0,0,3,8,1200,380,1981,0,98058,47.4394,-122.14,1710,7241
928,20140904T000000,350000.0,3,2.25,2470,10290,2.0,0,0,3,8,2230,240,1984,0,98058,47.4459,-122.124,1970,10150
929,20150219T000000,170000.0,3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.26299999999999,1650,10176
930,20141210T000000,550000.0,3,1.0,1130,7500,1.0,0,0,3,7,880,250,1947,0,98117,47.6973,-122.389,2190,5250
931,20140703T000000,835000.0,4,4.25,4930,25714,2.0,0,0,3,12,4930,0,2005,0,98092,47.3069,-122.148,3620,23035
932,20150310T000000,420000.0,3,1.0,1150,5120,1.0,0,0,4,6,800,350,1946,0,98116,47.5588,-122.39200000000001,1220,5120
933,20140514T000000,925000.0,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350
934,20140606T000000,389250.0,2,1.5,1490,4080,1.0,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080
935,20150501T000000,748000.0,3,2.5,2600,10183,1.0,0,0,3,8,1300,1300,2004,0,98033,47.6984,-122.20100000000001,1860,10401
936,20150324T000000,284000.0,3,1.75,1530,9600,1.0,0,0,3,7,1200,330,1988,0,98042,47.3594,-122.07600000000001,1680,9680
937,20140611T000000,588000.0,4,2.0,1680,5000,1.0,0,0,3,7,980,700,1950,0,98115,47.6858,-122.286,1680,6000
938,20150320T000000,372500.0,3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.33200000000001,1290,8147
939,20141118T000000,275000.0,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044
940,20150325T000000,847000.0,6,2.5,3010,17864,2.0,0,0,3,8,3010,0,1969,0,98177,47.7209,-122.37200000000001,2560,11532
941,20150505T000000,375000.0,3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264
942,20140508T000000,533000.0,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080
943,20140523T000000,556000.0,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.34200000000001,3270,12133
944,20141030T000000,537250.0,4,2.5,2590,9530,1.0,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970
945,20141217T000000,255000.0,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730
946,20150409T000000,530000.0,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,0,98059,47.479,-122.12899999999999,2120,4750
947,20150413T000000,5300000.0,6,6.0,7390,24829,2.0,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619
948,20140814T000000,548000.0,4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102
949,20140819T000000,600000.0,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572
950,20150324T000000,432000.0,4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1967,0,98072,47.743,-122.09700000000001,1550,14120
951,20150202T000000,455000.0,3,1.5,1380,6657,2.0,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.21700000000001,1420,8187
952,20141024T000000,279950.0,3,1.75,1510,11234,1.0,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.32799999999999,2080,9076
953,20141020T000000,267500.0,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.21600000000001,1710,8000
954,20140909T000000,620000.0,4,2.5,1840,220308,2.0,0,0,3,8,1840,0,2000,0,98038,47.4306,-122.04899999999999,1890,65340
955,20150127T000000,110000.0,2,1.0,830,7590,1.0,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590
956,20140529T000000,389000.0,2,1.0,910,7000,1.0,0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528
957,20140630T000000,1200000.0,4,2.0,2120,3360,2.0,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600
958,20150424T000000,788500.0,4,2.25,2510,133729,2.0,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696
959,20140725T000000,567000.0,5,2.25,2100,6936,1.0,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661
960,20150113T000000,515000.0,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000
961,20140902T000000,605000.0,4,2.5,2430,11870,1.0,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600
962,20141027T000000,430000.0,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800
963,20140717T000000,805000.0,2,1.75,1550,6000,1.0,0,1,3,7,1550,0,1920,0,98199,47.6712,-122.40899999999999,2360,6000
964,20150413T000000,567500.0,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606
965,20140605T000000,647500.0,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850
966,20141126T000000,495000.0,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795
967,20140909T000000,445950.0,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344
968,20140917T000000,780000.0,4,3.0,2440,3600,1.5,0,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000
969,20140728T000000,464950.0,3,1.5,1200,890,2.0,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.34200000000001,1230,2120
970,20141112T000000,620000.0,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640
971,20150116T000000,735000.0,4,3.5,3100,5600,2.0,0,0,3,9,3100,0,2005,0,98075,47.5968,-121.978,3080,5600
972,20150421T000000,450000.0,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580
973,20140605T000000,450000.0,4,1.0,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.26799999999999,1140,4676
974,20140511T000000,842500.0,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283
975,20141008T000000,360000.0,3,2.0,1970,79714,1.0,0,0,3,7,1070,900,1979,0,98058,47.4674,-122.10700000000001,1890,36626
976,20140624T000000,585000.0,3,2.5,2270,100545,2.0,0,0,3,8,2270,0,1998,0,98070,47.4815,-122.47,1277,100545
977,20140814T000000,461000.0,3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420
978,20150227T000000,643000.0,4,2.5,2270,8391,2.0,0,0,3,8,2270,0,1988,0,98029,47.574,-122.01299999999999,2420,8391
979,20140929T000000,690000.0,4,2.5,2820,8307,2.0,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307
980,20150401T000000,282000.0,4,1.0,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113
981,20141118T000000,549000.0,3,1.75,2000,6130,1.0,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.38799999999999,2140,7150
982,20150108T000000,815000.0,3,2.0,2310,6000,2.0,0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000
983,20150511T000000,2200000.0,5,4.25,4640,22703,2.0,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.09700000000001,3140,14200
984,20150413T000000,700000.0,3,2.25,2330,11424,2.0,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448
985,20140714T000000,933399.0,3,2.5,3940,10360,2.0,0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941
986,20140703T000000,290000.0,3,1.0,1440,11250,1.0,0,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250
987,20140905T000000,303700.0,3,2.5,1981,5700,2.0,0,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894
988,20140724T000000,672000.0,4,2.5,2440,10049,2.0,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484
989,20140623T000000,334000.0,4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,0,98034,47.7197,-122.17299999999999,1480,8155
990,20140625T000000,260000.0,2,1.0,1120,5650,1.0,0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875
991,20140731T000000,749950.0,3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350
992,20141223T000000,330000.0,4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000
993,20141028T000000,830000.0,5,3.0,2920,2808,2.0,0,0,3,8,2140,780,1960,1992,98103,47.653999999999996,-122.34200000000001,1620,1544
994,20140707T000000,320000.0,3,1.0,1560,7552,1.0,0,0,4,6,910,650,1948,0,98155,47.7552,-122.32700000000001,1200,8152
995,20140626T000000,225000.0,3,2.0,1700,11475,1.0,0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475
996,20140917T000000,279200.0,1,1.0,640,6350,1.0,0,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350
997,20140520T000000,520000.0,4,3.5,2680,10000,2.0,0,0,3,8,2040,640,1942,2014,98125,47.726000000000006,-122.296,1530,8000
998,20140625T000000,505000.0,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.01700000000001,1850,4661
999,20140506T000000,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469
1000,20140929T000000,503000.0,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583
1001,20140806T000000,606000.0,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858
1002,20140723T000000,433500.0,3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000
1003,20140805T000000,719000.0,3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524
1004,20141210T000000,381000.0,3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400
1005,20140513T000000,651000.0,4,2.5,2740,7140,2.0,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035
1006,20150204T000000,439000.0,2,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243
1007,20140502T000000,490000.0,2,1.0,880,6380,1.0,0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380
1008,20140723T000000,545000.0,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263
1009,20140514T000000,542000.0,4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360
1010,20141204T000000,292000.0,4,2.5,2060,5950,2.0,0,0,3,8,2060,0,2000,0,98030,47.3631,-122.19200000000001,2242,6406
1011,20140507T000000,253000.0,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175
1012,20140905T000000,280000.0,2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050
1013,20140604T000000,658588.0,3,2.25,2560,41346,2.0,0,0,3,10,2560,0,1986,0,98027,47.4871,-122.065,3040,35395
1014,20141216T000000,635000.0,4,2.25,1920,8910,1.0,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800
1015,20140806T000000,300000.0,3,2.5,1260,3855,2.0,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344
1016,20150205T000000,345000.0,3,1.5,1360,13496,1.0,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538
1017,20140812T000000,283500.0,4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700
1018,20150319T000000,685000.0,3,1.75,2210,8955,1.0,0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976
1019,20150421T000000,750000.0,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665
1020,20150416T000000,245000.0,4,1.5,1280,8000,1.0,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211
1021,20150219T000000,241000.0,3,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000
1022,20150503T000000,1175000.0,2,2.5,1770,7155,2.0,1,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,2410,10476
1023,20150302T000000,350000.0,3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196
1024,20150428T000000,389000.0,3,1.0,1280,9630,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453
1025,20141105T000000,799000.0,4,2.75,2390,6820,2.0,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820
1026,20140804T000000,1400000.0,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025
1027,20140505T000000,780000.0,4,2.5,2730,10281,2.0,0,2,3,9,2730,0,1996,0,98074,47.6227,-122.029,2750,7220
1028,20141204T000000,350000.0,2,1.5,1320,73600,1.0,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600
1029,20150217T000000,470000.0,3,2.5,2620,4874,2.0,0,0,3,7,2620,0,1999,0,98065,47.5328,-121.87899999999999,2360,4231
1030,20150128T000000,914600.0,4,3.0,3180,80837,2.0,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715
1031,20140923T000000,354000.0,4,2.5,2900,4762,2.0,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.12899999999999,2900,5173
1032,20150226T000000,470000.0,5,2.0,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400
1033,20141007T000000,265000.0,2,1.0,760,4000,1.0,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500
1034,20150330T000000,2537000.0,4,3.0,3710,20000,2.0,0,2,5,10,2760,950,1936,0,98105,47.6696,-122.26100000000001,3970,20000
1035,20140815T000000,640000.0,3,1.0,1530,4944,1.0,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.34100000000001,1500,4944
1036,20141120T000000,290000.0,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.31299999999999,1710,12400
1037,20140826T000000,535000.0,3,2.0,2040,5600,1.0,0,1,5,7,1120,920,1954,0,98144,47.5959,-122.29299999999999,2120,4958
1038,20150424T000000,1355000.0,3,2.5,3600,21399,1.0,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.09899999999999,2830,17559
1039,20150305T000000,264950.0,3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.18799999999999,1580,9760
1040,20141107T000000,352950.0,3,1.0,1760,3000,1.5,0,0,1,6,1760,0,1900,0,98103,47.6598,-122.348,1320,1266
1041,20140822T000000,491500.0,3,2.25,2230,13100,1.0,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.17399999999999,2010,10650
1042,20140625T000000,1229000.0,4,3.5,3770,37034,2.0,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.15100000000001,3200,36342
1043,20150318T000000,566000.0,3,2.5,2090,6294,2.0,0,0,3,9,2090,0,2004,0,98052,47.68600000000001,-122.095,2520,5735
1044,20140825T000000,290000.0,3,2.25,1500,7308,1.0,0,0,4,7,1210,290,1968,0,98055,47.4621,-122.18700000000001,1480,7400
1045,20150413T000000,5350000.0,5,5.0,8000,23985,2.0,0,4,3,12,6720,1280,2009,0,98004,47.6232,-122.22,4600,21750
1046,20140522T000000,180000.0,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.07700000000001,840,5200
1047,20140812T000000,215000.0,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313
1048,20150410T000000,352500.0,3,1.75,1860,7881,1.0,0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527
1049,20150422T000000,515000.0,5,2.5,1690,2402,1.5,0,0,3,7,990,700,1930,0,98117,47.6903,-122.38,1200,4005
1050,20150501T000000,250000.0,1,1.0,660,2600,1.0,0,0,3,6,660,0,1919,0,98144,47.5723,-122.304,1560,5445
1051,20140627T000000,672500.0,3,2.25,2400,5300,1.5,0,0,4,7,1250,1150,1939,0,98117,47.6876,-122.384,1540,4800
1052,20141022T000000,755000.0,3,2.25,3020,13031,2.0,0,0,3,9,3020,0,1989,0,98052,47.6897,-122.098,2480,10204
1053,20150320T000000,707500.0,3,1.0,1500,2555,2.0,0,2,3,7,1500,0,1910,0,98109,47.626999999999995,-122.353,1820,2555
1054,20140826T000000,459000.0,4,2.0,1560,3840,1.0,0,0,4,6,960,600,1924,0,98117,47.6882,-122.365,1560,4800
1055,20150204T000000,140000.0,3,1.0,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,47.3748,-122.294,1380,10620
1056,20140811T000000,495000.0,2,1.0,970,4284,1.0,0,0,3,7,970,0,1905,0,98103,47.6667,-122.333,2050,4284
1057,20140605T000000,440000.0,3,1.0,1050,7500,1.0,0,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500
1058,20140529T000000,400000.0,4,1.5,1390,7200,1.0,0,0,3,7,1140,250,1965,0,98133,47.7224,-122.33200000000001,1630,7702
1059,20150325T000000,652000.0,3,2.0,1700,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.39299999999999,1480,5100
1060,20140530T000000,260000.0,3,1.75,1050,5850,1.0,0,0,3,7,1050,0,1980,0,98166,47.4574,-122.35799999999999,1220,8880
1061,20150220T000000,519500.0,4,2.0,1540,17859,1.0,0,0,3,6,1540,0,1964,0,98027,47.5326,-122.03200000000001,1390,9688
1062,20150324T000000,280000.0,4,2.25,2100,8075,2.0,0,0,3,8,2100,0,1978,0,98003,47.3251,-122.329,2100,7464
1063,20150318T000000,400000.0,3,2.25,1500,2692,2.0,0,0,3,7,1500,0,1986,0,98034,47.7159,-122.20299999999999,1470,2418
1064,20140623T000000,235000.0,6,3.0,2180,7956,2.0,0,0,3,7,2180,0,1980,0,98003,47.3054,-122.305,2214,7684
1065,20150408T000000,701000.0,4,1.5,1840,10080,2.0,0,0,3,8,1840,0,1907,0,98118,47.5575,-122.279,1830,5040
1066,20140728T000000,455800.0,3,2.5,1690,4584,2.0,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.04299999999999,1600,3164
1067,20140711T000000,483000.0,3,3.0,2440,15540,2.0,0,0,3,9,2440,0,1992,0,98074,47.6104,-122.06,2440,15283
1068,20140711T000000,250000.0,2,1.0,1030,8786,1.0,0,0,3,6,1030,0,1956,0,98146,47.4814,-122.34100000000001,1480,8121
